t,x,y,z
1.78,0.9978402674611437,-0.051179564592850196,-0.0041516344055914966
1.79,0.9981405469587477,-0.05176524767029092,0.001203035488615705
1.8,0.9993811503980241,-0.04865600679040066,4.0006300789323417e-4
1.81,0.999178217972278,-0.047754104622165186,-0.001842172883367514
1.82,0.9988832281145494,-0.04385458116832811,4.839779305991302e-4
1.83,0.9998638922366443,-0.04153327612888901,-4.696727428822729e-4
1.84,0.9989302520160577,-0.040992223420534386,0.0012164930036364047
1.85,0.9997028585369928,-0.038591621088183946,-0.0010441623009015929
1.86,0.9983800648078581,-0.036424259479052055,4.1992131946959636e-4
1.87,0.999575564718905,-0.03346897163226855,7.844054420626881e-5
1.8800000000000001,0.9987461917115793,-0.02869146829553493,-7.891627062252746e-4
1.8900000000000001,1.00011991955033,-0.02802278869837417,-3.7094771202669124e-4
1.9000000000000001,1.0007502837021836,-0.026736064776073695,2.488935262880652e-4
1.9100000000000001,1.0001871812239194,-0.021952411031270925,9.559041373638645e-4
1.92,1.0004876390686632,-0.020446586398601654,-0.0010763431534726883
1.93,0.9988754008102076,-0.018739647251590674,0.001146577514025723
1.94,1.0002722485161568,-0.017071324153693324,-9.64932606527795e-4
1.95,1.0014628265024503,-0.01503868085923418,-3.244252321531398e-4
1.96,0.9999347478449836,-0.013515221122290014,5.894410597204687e-4
1.97,1.0000514043883086,-0.008855673322768908,3.2949687745054146e-4
1.98,1.0006234116173351,-0.007721993587423094,-1.408558790767932e-4
1.99,1.0007976058368109,-0.004404833866811255,8.951098071115893e-5
2,0.9991089012453508,-0.0013853781687516256,-0.0015236231977292852
2.0100000000000002,1.0005245530195934,2.9455462769791707e-4,-1.2083808303001068e-6
2.02,1.0005295972828239,0.0014032245127345425,-0.0015023828379360097
2.0300000000000002,1.0009719874920004,0.006034625482032269,3.37874752188448e-4
2.04,1.0000751619689439,0.007600081923599924,-5.616332484776458e-4
2.05,1.002686231845007,0.011444097442259988,0.00101355715167578
2.06,1.0017611673360112,0.013500965371030215,-3.613574283288513e-4
2.07,1.000097054183741,0.014230467755237744,3.2199620208550123e-4
2.08,1.0011625810546814,0.018683834206183397,-8.264062166464215e-5
2.09,1.0012337461433802,0.01968830768655976,-4.557247187271485e-5
2.1,1.0010664096562814,0.02180172845560835,0.0010191610319103253
2.11,1.0007440892097017,0.025700064788128855,7.52001970468012e-5
2.12,0.9993857371199705,0.02642486602055006,-5.456583707336475e-4
2.13,0.9982148834126363,0.030210146376087325,0.0012041864359879338
2.14,1.0012721699214109,0.030764514558384203,-2.574101191722777e-4
2.15,0.9988148208164062,0.03343532045033742,-0.001155870001954193
2.16,0.9983575752287934,0.03401782305393783,4.1682957851758336e-4
2.17,0.9982583065257963,0.039784139097934726,-2.4344382970564664e-4
2.18,0.9974513152574488,0.0398942563366045,-7.591975259413675e-4
2.19,0.9992797100840781,0.041691733295700875,-0.0026065886145030396
2.2,0.999574373447731,0.04348377551113852,-9.147116711336023e-4
2.21,0.998866659010452,0.047192168392505125,-7.38043400747745e-4
2.22,0.9998698020760671,0.049093617777154396,0.0010326116280143997
2.23,0.9983635661721252,0.05055858505246859,0.002111335642225416
2.24,1.000185421752514,0.05484279076064483,1.2641731174927535e-4
2.25,0.9990110635943343,0.05587625559611078,0.00262930343988718
2.2600000000000002,0.9988495398774094,0.0563511954770193,-4.876164174078522e-4
2.27,0.9976903543021255,0.05834305817554606,-0.0010887415259221087
2.2800000000000002,0.9984842319967762,0.060263286958909014,-3.125908664599371e-5
2.29,0.998440225770375,0.06117728233818259,0.0013329750486723046
2.3000000000000003,0.9976414327474578,0.0632055701165561,7.483043697335092e-4
2.31,0.9988648650061897,0.065318719845932,-0.0011543731650312046
2.32,0.9976484620320856,0.0646686928589783,1.1152215860290816e-4
2.33,0.9989116074515484,0.06655706284423694,-7.039234078060793e-4
2.34,0.9987555025520407,0.07025197840852766,-1.0221182536630823e-4
2.35,0.997670902586531,0.07057270505349099,0.0010028840603988143
2.36,0.9972927665492504,0.06941378433612395,-0.002485771155012698
2.37,0.9976865878323928,0.07275196286590091,-0.002363863981300922
2.38,0.9978158758413574,0.07324633012230378,5.419397186989699e-4
2.39,0.9968746290188517,0.07394340466547579,0.002623889145213221
2.4,0.9969658442218141,0.07377639977531168,-0.0011247089611661164
2.41,0.9960007891635417,0.07392875020951832,-1.437400513784623e-4
2.42,0.9975770060487068,0.07593125177335454,0.00108201750780507
2.43,0.9981381377142852,0.0777053440532664,-2.473058932180146e-4
2.44,0.9965597752181433,0.07927838604942436,-6.666067088337962e-4
2.45,0.9966507946705749,0.0770116494968941,-0.001097313910443556
2.46,0.9971576313235065,0.07905016012106014,0.00119186129504385
2.47,0.9976186934991531,0.07768808743714713,3.259072545521854e-4
2.48,0.9974923881297476,0.08138981971206903,1.480384860866085e-4
2.49,0.9969388137141632,0.07749697418124482,-0.0010447192319413456
2.5,0.997923704828884,0.08017676555981663,-4.5037636545465395e-4
2.5100000000000002,0.9973403580824193,0.07878259920003636,2.0070927013204198e-4
2.52,0.9960308894291438,0.07883637071017968,-2.549517578480103e-4
2.5300000000000002,0.9961082817192735,0.08163406661096899,6.87712103365832e-4
2.54,0.9980246799793328,0.08023039143052879,0.0011386358016242026
2.5500000000000003,0.9971519254786899,0.0789190385965664,6.629711640811463e-4
2.56,0.9967534173873186,0.07848945513756289,8.905708755734973e-5
2.57,0.9974139018148171,0.07927481665646612,8.483472762401108e-4
2.58,0.9981233312936454,0.08069961406316686,0.0012341107570806903
2.59,0.9967702608219539,0.07617299608476352,0.0012323897145958115
2.6,0.9947283760936454,0.07671823157050212,2.8049577031940355e-4
2.61,0.9967414926690403,0.07656639154286543,4.875150594461258e-4
2.62,0.997961827509367,0.07498320678210964,0.0013378821192306426
2.63,0.9972646148864737,0.07537821702277837,-0.0016480977550246275
2.64,0.9976473741387812,0.07314941076124032,-0.0013549722955513272
2.65,0.9977126472880349,0.07158916296813327,6.552750898577799e-5
2.66,0.9973315880543646,0.07140656625566659,8.409196677012423e-4
2.67,0.9974593639563387,0.0706194315181186,-6.36090413818208e-4
2.68,0.9957260045478337,0.07006597287042604,0.0012060555025868776
2.69,0.9970838590820986,0.06696591953902618,-3.808440991490837e-4
2.7,0.9987879273477339,0.06432313226293769,6.38985915912594e-4
2.71,0.9981868168844245,0.06383011096941422,-2.3221843883763224e-4
2.72,0.9977041134610134,0.06323935879530311,-4.788439729367237e-4
2.73,0.9989433142891723,0.062234735045415546,-4.736049506768658e-4
2.74,0.99816423675034,0.05998745804102111,0.001558627867423784
2.75,0.9982707324005344,0.05843681074354285,8.500170097832455e-5
2.7600000000000002,1.0000704140654344,0.05488741257736999,-7.235598853852424e-4
2.77,0.9998263421405992,0.0549373643231476,0.0014745146645565124
2.7800000000000002,0.9980062919947623,0.0531784960602819,7.390577302426067e-4
2.79,0.9985718234279355,0.050781639602471326,5.017395915827418e-4
2.8000000000000003,0.9989543696574062,0.04987984914408045,9.14013025461571e-4
2.81,0.9989351088925948,0.045849360046325616,8.681101807259274e-5
2.82,0.9987516361163468,0.045108086732421386,3.229086027278358e-4
2.83,0.997421431919485,0.04199419782453453,-2.4590596899565453e-4
2.84,0.9978423872329981,0.04069758562768503,-2.608960578452549e-4
2.85,0.998168898818023,0.03842508916509163,-6.213197695554582e-4
2.86,0.9997149387542879,0.035618835033472226,8.300278462629282e-4
2.87,0.9994854754686149,0.03392603792809522,7.133418681728373e-4
2.88,0.9992677095528145,0.0327212642839046,-0.0012493050318037708
2.89,0.999301309958599,0.029791862166243258,-2.4731233745706996e-4
2.9,0.9971791474826087,0.027165609123885593,4.908750871003332e-4
2.91,0.9993256571970842,0.026255443217118687,5.250464471138822e-4
2.92,0.9997321430943872,0.02324735341523171,-0.0014232855716062437
2.93,0.9991165052032444,0.020964854178349583,-8.178258090108204e-4
2.94,0.9996444619376669,0.017805328630079113,-6.052172226321484e-5
2.95,1.0007585395888847,0.015153606064012514,-4.635291340222074e-4
2.96,0.9990102812066859,0.012990499197601868,0.001063141526243703
2.97,0.999311707275182,0.009204049945231094,-6.346236455808927e-4
2.98,0.9991966956888643,0.007737676844604784,4.293657493852287e-5
2.99,0.9990365453858788,0.006303543195839654,-6.128311331214113e-4
3,1.0027761109619968,0.003689080670921912,4.921372068103908e-4
3.0100000000000002,0.9994222833348124,-1.4613503839655388e-4,-2.2173070641182954e-4
3.02,1.0012426802741043,-0.001427556702349725,0.0016805562768501465
3.0300000000000002,1.0030126680072091,-0.004441615821936065,7.494391889979324e-4
3.04,1.0015389180671945,-0.006765904137267138,7.8233594280526e-4
3.0500000000000003,1.000691751533404,-0.008563569210312242,-5.3346821351278556e-5
3.06,0.9985722649220931,-0.012883681586067695,0.0012202217160950306
3.0700000000000003,0.9994548577563859,-0.015081265654934102,0.002582819543167012
3.08,0.9999429929056575,-0.016509777418136,-3.548790839099895e-4
3.09,0.9988159119708019,-0.020118060369947798,-7.282209961382932e-4
3.1,0.9986429890899798,-0.020430933241075675,-9.756276768694511e-4
3.11,0.999330764588873,-0.02445114071713672,0.001408882153018066
3.12,1.0007270876758263,-0.026722431776277932,1.1098829699779661e-4
3.13,1.0003075223123725,-0.02841699528813366,-3.3336014086219316e-4
3.14,0.9986995100594953,-0.03135142446413089,-1.9930228776979112e-4
3.15,0.9994725949973455,-0.03351024443053044,0.0011486820209008176
3.16,0.9979040324351731,-0.035560556134587834,-2.7891742256301604e-4
3.17,0.9988658383147936,-0.03719257453652233,5.097448058265762e-4
3.18,0.9994034712755412,-0.0399175604678864,-6.679305497937399e-4
3.19,0.9983477583280909,-0.04123314456408925,4.881716276575625e-5
3.2,0.9990212279661015,-0.04572248710420349,-0.0016100023048853031
3.21,0.9955537036666533,-0.0458500136669832,-8.512642963390109e-4
3.22,0.9987954017163827,-0.049796566592075674,-7.056230800301491e-4
3.23,0.9972633472008228,-0.051147842271979695,0.0013482241342854576
3.24,0.9989309262236487,-0.05235050901453181,-5.955831547078921e-4
3.25,0.9999948597932677,-0.053527958409530875,-4.3013004099905124e-4
3.2600000000000002,0.9980031407548988,-0.05524503960352632,5.683365632982855e-4
3.27,0.9987227297062916,-0.056879011079159436,-0.0011913177216119149
3.2800000000000002,0.9975483416066735,-0.059976099963155484,2.934310554507952e-4
3.29,0.9975479724703015,-0.060911507330714376,8.605053440651806e-4
3.3000000000000003,0.9990663344157015,-0.06327093404457573,0.0013316490376909824
3.31,1.000128965447,-0.06432345782472661,-0.0017436515321323672
3.3200000000000003,0.9967823666875353,-0.06721563976113944,-7.605262596727776e-4
3.33,0.9977583358702604,-0.0666516070030004,2.852770341320621e-4
3.34,0.9980380458705481,-0.06789622027380679,7.625828891012521e-4
3.35,0.9977784990364293,-0.07014541023618714,-6.836058491145027e-4
3.36,0.9983619930140436,-0.0723499411266387,-0.0014130889367066405
3.37,0.9978169983635962,-0.07248972561954672,1.5000589027166415e-4
3.38,0.9992471937619228,-0.07348332196907982,-1.4641478731717978e-4
3.39,0.9962911154298133,-0.07423045796412567,-1.7184944232286832e-4
3.4,0.9973689457916435,-0.0748243164524042,0.001056778184890269
3.41,0.995787542425176,-0.07771868985418924,-2.463402916480034e-6
3.42,0.9974903133764775,-0.07614524075530608,0.0011188595536224175
3.43,0.9962235415908086,-0.0777553759047822,7.332968009331495e-4
3.44,0.9963427504129906,-0.07770424666913728,6.120259470520804e-4
3.45,0.9976758015859474,-0.07755069830059884,6.957785242748441e-4
3.46,0.9977444900051528,-0.07786458851029515,-7.366955825727104e-4
3.47,0.9953558072125914,-0.07668787434602947,5.929312844531381e-4
3.48,0.99590644750257,-0.0805104419530743,-6.162870882063615e-4
3.49,0.9967329193554041,-0.08074065991180823,-2.1194584227812864e-5
3.5,0.9980387373833101,-0.08003960894616843,-0.0011156051151509894
3.5100000000000002,0.9985553195492306,-0.08004810362945579,-0.0010456703175885074
3.52,0.9977976944756666,-0.08039844736734059,9.867488376049003e-4
3.5300000000000002,0.9962001866105009,-0.07869574378443595,0.0012143832161716482
3.54,0.9977626234530828,-0.07849011806314346,0.0022500571304628404
3.5500000000000003,0.9968904144090281,-0.0791119905287732,-0.0012909645936647484
3.56,0.9958864695673807,-0.07824161740165839,3.110998516289607e-4
3.5700000000000003,0.997225124087829,-0.07816332390862928,6.323018614397763e-4
3.58,0.9968230585824476,-0.07735701650057479,-2.2407384957874325e-4
3.59,0.9951927616981064,-0.07625439759336486,9.313069147136578e-4
3.6,0.9973290283081704,-0.07856656945338086,3.6969874477724504e-4
3.61,0.9984167441013669,-0.07600054504839991,8.0922480092774e-4
3.62,0.9986891322496596,-0.07353660209463264,-4.961275346004975e-4
3.63,0.9976183021164553,-0.07512780823496851,3.971806874521378e-4
3.64,0.9985453915172523,-0.07494305442853987,4.729587418631573e-4
3.65,0.9995356175884113,-0.07292218849764429,0.0013707592587305561
3.66,0.9968192368453863,-0.07324040259930649,5.850876090356186e-4
3.67,0.9968371403702752,-0.07139477727025405,-2.9982204414527776e-4
3.68,0.9959068168915642,-0.0682344338476718,1.3260676275898055e-4
3.69,0.9989726440282665,-0.06794879633083893,0.0017988392006571834
3.7,0.9981313262660106,-0.06827376708838052,-0.0013098891292138753
3.71,0.9989091732949432,-0.0664489422024171,0.001376901525513687
3.72,0.9993783208562427,-0.06532882425989399,-0.0012550168468646267
3.73,0.9983280557162714,-0.06215509963491694,0.0010953316529226482
3.74,0.9980051602806363,-0.057925160034163974,-0.0021560549753919076
3.75,0.9988296482774696,-0.05874183315858342,2.634142667205352e-4
3.7600000000000002,1.0003493441691471,-0.05928262523828014,4.6179861873300035e-4
3.77,0.998010239255328,-0.056119077322939394,5.74427293141026e-4
3.7800000000000002,0.9969309615670466,-0.05395911474947344,-0.0015614544465727346
3.79,0.9970218483574079,-0.05111598562144127,-0.0011960139895031236
3.8000000000000003,0.9976263618907965,-0.05018259762344114,3.764861399819582e-4
3.81,0.9977830089278807,-0.047135286160603036,0.0024253218448819797
3.8200000000000003,0.9975975451620661,-0.045782210103238616,-6.431862038602484e-5
3.83,0.9970382886047875,-0.044074579882357974,-9.138862674890595e-4
3.84,0.9977064213404921,-0.04150902034770752,2.646966647992241e-4
3.85,0.9998893603800405,-0.038681982881141934,3.8782404953410457e-4
3.86,0.999887103266451,-0.035544711450579754,1.1543445223129976e-4
3.87,0.999050999230725,-0.03425942006891765,2.2006284931866258e-4
3.88,0.9991268748365948,-0.032595741405682735,-0.0010164388994593576
3.89,0.9995877638925359,-0.030114991787794743,-6.728767030414073e-5
3.9,0.9998767961480461,-0.029661968109853748,-0.0010065572659896619
3.91,1.0004320516867655,-0.027082731157973543,0.0018181223103272194
3.92,1.0011471106247225,-0.023564378408674008,6.739867487009089e-4
3.93,1.0008717352303007,-0.02226490755349533,3.6590311725802425e-4
3.94,0.9996640604662302,-0.019711171049418646,-5.139554665126852e-4
3.95,1.0006833801208275,-0.01612564530289768,-8.968458957089319e-4
3.96,1.000299751370179,-0.014031495154702995,3.248153555375201e-4
3.97,1.0015287169258662,-0.011866681698267992,-8.011875559499916e-5
3.98,1.0005558882632664,-0.00970040063873694,-0.001126672453419758
3.99,0.9983038719617735,-0.005577689152443801,-0.001578321389940521
4,0.9988461489926778,-0.005301268680294541,-0.001186854653382797
4.01,1.0000645874329062,-0.0012849387733179932,-8.07972387366879e-4
4.0200000000000005,0.9991448235566559,0.002481878940437338,4.348507889490045e-4
4.03,1.0008159584605605,0.005149875260081728,2.929415074535039e-4
4.04,0.9993760220787458,0.004379795395800376,7.215043955702261e-4
4.05,1.0006028615959455,0.008404422376141104,8.134731461980506e-4
4.0600000000000005,1.0004794430633093,0.009174574999851396,-5.044054577723536e-4
4.07,1.000504966117981,0.013604169557278946,9.853369718615233e-5
